ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x16b0,CUS_0xff4,July,Poornimaf,37,655-05-7666,Entrepreneur,25546.26,2415.855,8,7,14,5,"Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan",16,14,10.83,5,Standard,758.44,30.099067241911712,18.7,Yes,101.3,130.30039377019006,Low Spent Small Value Payments,299.9564688659588,Standard
0x16b1,CUS_0xff4,August,Poornimaf,37,655-05-7666,Entrepreneur,25546.26,2415.855,8,7,14,5,"Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan",15,13,7.83,5,Standard,758.44,39.33348789822524,18.8,Yes,101.3,189.81586133347676,Low Spent Medium Value Payments,230.44100130267208,Standard
0x16b6,CUS_0x33d2,January,Chalmersa,30,965-46-2491,Scientist,31993.78,2942.148333333333,6,6,7,2,"Payday Loan, and Home Equity Loan",8,14,6.28,0,Standard,818.22,25.36959679239191,16.8,Yes,45.1,81.99883505710139,Low Spent Medium Value Payments,447.0747000515962,Standard
0x16b8,CUS_0x33d2,March,Chalmersa,16,965-46-2491,Scientist,31993.78,2942.148333333333,6,6,7,2,"Payday Loan, and Home Equity Loan",8,14,10.28,1,Standard,818.22,27.38010904580052,17.0,Yes,45.1,264.25708850339777,Low Spent Small Value Payments,274.8164466052998,Standard
0x16b9,CUS_0x33d2,April,Chalmersa,30,965-46-2491,Scientist,31993.78,2942.148333333333,6,6,7,2,"Payday Loan, and Home Equity Loan",8,14,6.28,1,Unknown,818.22,34.15826211876792,17.1,Yes,45.1,152.4523258823164,Low Spent Medium Value Payments,376.6212092263812,Standard
0x16ba,CUS_0x33d2,May,Chalmersa,30,965-46-2491,Scientist,31993.78,2942.148333333333,6,6,7,2,"Payday Loan, and Home Equity Loan",8,14,6.28,1,Standard,818.22,30.788038803709785,17.2,Yes,45.1,43.470408666891174,High Spent Medium Value Payments,455.6031264418064,Standard
0x16bb,CUS_0x33d2,June,Chalmersa,31,965-46-2491,Scientist,31993.78,2666.148333333333,6,6,7,2,"Payday Loan, and Home Equity Loan",8,14,6.28,1,Standard,818.22,34.280968719435315,17.2,Yes,45.1,112.7238874320964,High Spent Small Value Payments,396.3496476766012,Standard
0x16bc,CUS_0x33d2,July,Chalmersa,31,965-46-2491,Scientist,31993.78,2666.148333333333,6,6,7,1,"Payday Loan, and Home Equity Loan",8,16,6.28,1,Standard,818.22,29.50345426644775,17.3,Yes,45.1,104.55723619082671,High Spent Small Value Payments,404.5162989178708,Standard
0x16bd,CUS_0x33d2,August,Chalmersa,31,,Scientist,31993.78,2942.148333333333,6,6,7,2,"Payday Loan, and Home Equity Loan",8,16,6.28,1,Standard,818.22,36.012793772472094,17.4,Yes,45.1,97.58820324481088,Low Spent Large Value Payments,421.4853318638867,Standard
0x16c9,CUS_0x6070,August,Parkm,20,891-55-9364,Accountant,92047.08,7591.59,6,7,16,0,,16,11,9.13,4,Standard,1296.64,27.727646781775498,29.8,Yes,0.0,268.0846032992916,Low Spent Large Value Payments,761.0743967007086,Poor
0x16ce,CUS_0xfdb,January,Patrickg,45,928-91-4452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",11,12,9.22,8,Standard,1283.37,28.940892588545452,6.4,Yes,103.0,254.86161508896944,Low Spent Medium Value Payments,211.93932455566463,Standard
0x16cf,CUS_0xfdb,February,Patrickg,46,928-91-4452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",11,12,9.22,8,Standard,1283.37,27.86131019311364,6.5,Yes,103.0,103.21030741657007,Low Spent Large Value Payments,353.59063222806395,Standard
0x16d0,CUS_0xfdb,March,Patrickg,46,928-91-4452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",10,12,9.22,8,Standard,1283.37,27.88169704475605,6.6,Yes,103.0,35.793568414159616,High Spent Large Value Payments,391.00737123047446,Standard
0x16d1,CUS_0xfdb,April,Patrickg,46,928-91-4452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",11,12,9.22,8,Standard,1283.37,38.39455822201335,6.7,Yes,103.0,280.21825375922106,Low Spent Small Value Payments,196.582685885413,Standard
0x16d2,CUS_0xfdb,May,Patrickg,46,928-91-4452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",15,14,8.22,10,Unknown,1283.37,33.23978443489355,6.8,Yes,103.0,154.0197492180297,High Spent Small Value Payments,292.7811904266044,Standard
0x16d3,CUS_0xfdb,June,Patrickg,46,928-91-4452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",11,12,8.22,10,Standard,1283.37,26.874467413543886,6.8,Yes,103.0,272.2735499123763,Low Spent Small Value Payments,204.52738973225772,Standard
0x16d5,CUS_0xfdb,August,Patrickg,46,928-91-4452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",13,12,2.2200000000000006,10,Standard,1283.37,27.930123710625228,7.0,Yes,103.0,359.7718322852988,Low Spent Small Value Payments,117.02910735933534,Standard
0x16da,CUS_0x3553,January,Laurence Frosty,26,084-25-3745,Musician,97791.42,8079.285,6,6,12,0,,18,8,17.92,1,Standard,107.41,25.71557884311532,27.2,Yes,0.0,451.24651936958776,Low Spent Small Value Payments,646.6819806304122,Standard
0x16db,CUS_0x3553,February,Laurence Frosty,26,084-25-3745,Musician,97791.42,8079.285,6,6,12,0,,18,8,11.920000000000002,1,Unknown,107.41,28.711202517052943,27.2,Yes,0.0,322.7203197056673,Low Spent Large Value Payments,755.2081802943327,Standard
0x16e6,CUS_0x4100,January,Reema,31,068-83-4394,Entrepreneur,19300.34,1512.361666666667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",52,14,9.95,7,Bad,2430.21,29.934185732751413,18.2,Yes,49.6,79.17641583265376,Low Spent Small Value Payments,312.48768858956015,Poor
0x16e7,CUS_0x4100,February,Reema,31,068-83-4394,Entrepreneur,19300.34,1512.361666666667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",51,18,9.95,7,Bad,2430.21,36.6412035787929,18.2,Unknown,49.6,55.29821298839304,High Spent Small Value Payments,306.3658914338209,Poor
0x16e8,CUS_0x4100,March,Reema,31,068-83-4394,Entrepreneur,19300.34,1512.361666666667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",48,19,15.95,7,Unknown,2430.21,37.62486247304565,0.0,Yes,49.6,140.81859591726788,Low Spent Large Value Payments,230.84550850494605,Poor
0x16e9,CUS_0x4100,April,Reema,31,,Entrepreneur,19300.34,1512.361666666667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",51,19,9.95,7,Bad,2430.21,28.870386917234462,18.4,Yes,49.6,61.428029874778424,High Spent Small Value Payments,300.23607454743546,Standard
0x16ea,CUS_0x4100,May,Reema,32,068-83-4394,Entrepreneur,19300.34,1512.361666666667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",51,19,9.95,7,Bad,2430.21,28.05884596384257,0.0,Yes,49.6,173.0425507765921,Low Spent Small Value Payments,218.62155364562184,Poor
0x16eb,CUS_0x4100,June,Reema,32,,Unknown,19300.34,1512.361666666667,6,1,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",51,17,9.95,8,Bad,2430.21,25.84779062032988,18.6,Yes,49.6,83.44744882880191,Low Spent Large Value Payments,288.21665559341204,Poor
0x16ed,CUS_0x4100,August,Reema,32,,Entrepreneur,19300.34,1512.361666666667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",53,19,9.95,8,Bad,2430.21,23.70919322410504,18.8,Yes,49.6,118.1855506983746,Low Spent Medium Value Payments,263.4785537238393,Standard
0x16f2,CUS_0x132f,January,Unknown,41,,Musician,19514.88,1828.24,7,5,17,0,,30,12,4.17,2,Unknown,881.4,26.084542750932684,19.2,Unknown,0.0,50.14372713919671,High Spent Medium Value Payments,382.6802728608033,Standard
0x16f4,CUS_0x132f,March,Unknown,41,561-60-9294,Musician,19514.88,1828.24,7,5,17,0,,30,12,4.17,2,Standard,881.4,33.66946005394869,19.4,No,0.0,43.315824459505386,High Spent Medium Value Payments,389.5081755404946,Standard
0x16f5,CUS_0x132f,April,Unknown,41,561-60-9294,Musician,19514.88,1828.24,7,4,17,0,,30,12,4.17,2,Standard,881.4,34.503707241298585,19.5,No,0.0,45.38882031389499,High Spent Medium Value Payments,387.43517968610496,Poor
0x16f6,CUS_0x132f,May,Mark Felsenthald,41,561-60-9294,Musician,19514.88,1626.24,7,5,17,0,,30,14,4.17,2,Standard,881.4,41.17638419789344,19.6,No,0.0,168.34146287619103,Low Spent Small Value Payments,304.48253712380904,Poor
0x16f7,CUS_0x132f,June,Mark Felsenthald,41,,Unknown,19514.88,1626.24,7,5,17,0,,30,12,4.17,2,Standard,881.4,38.78807246113495,19.7,No,0.0,151.3776397937309,Low Spent Small Value Payments,321.4463602062691,Poor
0x16f8,CUS_0x132f,July,Mark Felsenthald,41,561-60-9294,Musician,19514.88,1828.24,7,5,17,0,,30,15,4.17,2,Standard,881.4,27.182482771287628,19.8,No,0.0,184.63115997411617,Low Spent Medium Value Payments,278.1928400258838,Poor
0x16f9,CUS_0x132f,August,Mark Felsenthald,41,561-60-9294,Musician,19514.88,1626.24,7,5,5,0,,26,11,4.17,4,Unknown,881.4,28.781887776659712,19.8,No,0.0,99.1415414879628,High Spent Small Value Payments,343.6824585120372,Poor
0x16fe,CUS_0xa16e,January,Lee Chyenz,41,905-50-7912,Media Manager,10183.015,848.5845833333333,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",48,14,8.969999999999997,6,Bad,1672.43,25.951272885300533,10.1,Yes,37.6,14.622739235117402,High Spent Large Value Payments,295.2476462600903,Poor
0x16ff,CUS_0xa16e,February,Lee Chyenz,41,905-50-7912,Media Manager,10183.015,1074.5845833333333,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",48,18,7.97,6,Bad,1672.43,32.38559762083814,10.2,Unknown,37.6,92.3619500192958,Low Spent Small Value Payments,267.5084354759118,Poor
0x1700,CUS_0xa16e,March,Lee Chyenz,41,905-50-7912,Media Manager,10183.015,1074.5845833333333,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",48,23,7.97,6,Bad,1672.43,23.731347914755407,10.2,Yes,37.6,91.88397193610828,Low Spent Small Value Payments,267.9864135590994,Poor
0x1701,CUS_0xa16e,April,Lee Chyenz,41,905-50-7912,Media Manager,10183.015,1074.5845833333333,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",43,20,7.97,6,Unknown,1672.43,27.61417777754393,10.3,Yes,37.6,46.8104157513052,High Spent Small Value Payments,283.0599697439025,Standard
0x1702,CUS_0xa16e,May,Lee Chyenz,41,905-50-7912,Media Manager,10183.015,1074.5845833333333,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",51,14,7.97,6,Bad,1672.43,32.29348991062007,10.4,Yes,37.6,65.83126164076859,Unknown,294.03912385443914,Poor
0x1703,CUS_0xa16e,June,Lee Chyenz,42,905-50-7912,Unknown,10183.015,1074.5845833333333,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",48,24,10.97,1,Bad,1672.43,25.105402554318484,10.5,Yes,37.6,73.89986104079846,Low Spent Small Value Payments,285.9705244544092,Poor
0x1704,CUS_0xa16e,July,Lee Chyenz,42,905-50-7912,Media Manager,10183.015,1074.5845833333333,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",52,21,7.97,6,Unknown,1672.43,24.713823993258373,10.6,Yes,37.6,61.863727578026115,Low Spent Small Value Payments,298.00665791718154,Poor
0x1705,CUS_0xa16e,August,Lee Chyenz,42,905-50-7912,Media Manager,10183.015,1074.5845833333333,7,5,17,5,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan",48,21,7.97,6,Bad,1672.43,36.83702882243363,10.7,Yes,37.6,71.12274735436063,Low Spent Small Value Payments,288.747638140847,Poor
0x1716,CUS_0x5b48,January,Unknown,31,706-95-0150,Lawyer,12600.445,782.0370833333334,5,5,10,1,"Not Specified, Student Loan, and Student Loan",28,19,15.79,7,Unknown,569.8,33.07588356651339,12.2,Yes,26.1,0.0,High Spent Large Value Payments,284.2982044805207,Standard
0x1717,CUS_0x5b48,February,Mcbrideq,31,706-95-0150,Lawyer,12600.445,782.0370833333334,5,5,10,1,"Not Specified, Student Loan, and Student Loan",25,18,15.79,7,Standard,569.8,38.15374125597254,12.3,Yes,26.1,103.1586179144364,Low Spent Small Value Payments,238.98474288969095,Standard
0x1718,CUS_0x5b48,March,Unknown,31,706-95-0150,Lawyer,12600.445,782.0370833333334,5,5,10,3,"Not Specified, Student Loan, and Student Loan",25,16,15.79,7,Standard,569.8,23.17983273627976,12.4,Yes,26.1,32.02630794260436,Low Spent Small Value Payments,310.117052861523,Standard
0x1719,CUS_0x5b48,April,Unknown,32,706-95-0150,Unknown,12600.445,782.0370833333334,5,5,10,3,"Not Specified, Student Loan, and Student Loan",25,18,15.79,6,Standard,569.8,28.819407058304,12.5,Yes,337.46,31.14919791081519,Low Spent Medium Value Payments,300.9941628933122,Poor
0x171a,CUS_0x5b48,May,Mcbrideq,32,706-95-0150,Lawyer,12600.445,782.0370833333334,5,5,10,3,"Not Specified, Student Loan, and Student Loan",20,19,15.79,7,Standard,569.8,37.24021434251173,12.6,Yes,26.1,41.0826367012432,Low Spent Small Value Payments,301.0607241028842,Poor
0x171b,CUS_0x5b48,June,Mcbrideq,32,706-95-0150,Lawyer,12600.445,782.0370833333334,5,5,10,3,"Not Specified, Student Loan, and Student Loan",25,19,15.79,7,Standard,569.8,36.52748004014412,12.7,Yes,26.1,48.00806665619237,Low Spent Small Value Payments,294.135294147935,Poor
0x171c,CUS_0x5b48,July,Mcbrideq,32,706-95-0150,Lawyer,12600.445,782.0370833333334,5,5,10,3,"Not Specified, Student Loan, and Student Loan",25,20,21.79,7,Standard,569.8,34.125305925956305,0.0,Yes,26.1,56.908895859705574,Low Spent Medium Value Payments,275.2344649444218,Poor
0x171d,CUS_0x5b48,August,Unknown,32,706-95-0150,Lawyer,12600.445,782.0370833333334,5,5,10,3,"Not Specified, Student Loan, and Student Loan",25,19,15.79,11,Standard,569.8,31.978873515820705,12.8,Yes,26.1,66.37358000122424,Low Spent Small Value Payments,275.76978080290314,Poor
0x1722,CUS_0xa5f9,January,Rickt,34,189-09-5267,Mechanic,57983.12,4720.926666666667,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",47,19,7.27,12,Bad,3532.83,32.321769461626175,0.0,Yes,200.4,265.70621194860047,Low Spent Small Value Payments,295.95384132335937,Poor
0x1723,CUS_0xa5f9,February,Rickt,34,189-09-5267,Mechanic,57983.12,4831.926666666667,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",53,21,7.27,1,Bad,3532.83,37.87364186839308,12.2,Yes,200.4,193.8733754293324,High Spent Medium Value Payments,327.78667784262745,Standard
0x1724,CUS_0xa5f9,March,Rickt,34,189-09-5267,Mechanic,57983.12,4720.926666666667,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",48,14,7.27,17,Bad,3532.83,37.81024308787287,12.3,Yes,200.4,534.3581783879267,Low Spent Small Value Payments,27.301874884033168,Poor
0x1725,CUS_0xa5f9,April,Rickt,34,189-09-5267,Mechanic,57983.12,4831.926666666667,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",48,22,7.27,17,Unknown,3532.83,32.56739683731984,12.4,Yes,200.4,197.6404955281,High Spent Medium Value Payments,324.0195577438599,Poor
0x1726,CUS_0xa5f9,May,Rickt,34,,Mechanic,57983.12,4720.926666666667,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",48,21,10.27,17,Bad,3532.83,37.28428974024728,12.5,Yes,200.4,205.25015227427863,Low Spent Small Value Payments,356.4099009976813,Poor
0x1728,CUS_0xa5f9,July,Rickt,34,189-09-5267,Mechanic,57983.12,4720.926666666667,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",49,21,7.27,1,Bad,3532.83,24.63149693005803,12.7,Yes,200.4,234.73204010983815,Low Spent Medium Value Payments,316.9280131621217,Standard
0x1729,CUS_0xa5f9,August,Rickt,34,,Mechanic,57983.12,4720.926666666667,9,8,31,8,"Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Student Loan, and Student Loan",48,24,7.27,6,Unknown,3532.83,24.726351303352537,12.8,Yes,200.4,159.13672195005464,High Spent Medium Value Payments,362.5233313219053,Poor
0x172f,CUS_0x4d43,February,Reijik,48,013-39-0742,Unknown,20787.69,1999.3075,8,6,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",24,14,1.13,3,Standard,614.6,34.235852681958825,17.9,No,42.2,82.62718037237505,Low Spent Large Value Payments,345.0815769711927,Standard
0x1730,CUS_0x4d43,March,Reijik,48,013-39-0742,Unknown,20787.69,1999.3075,8,6,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",22,14,1.13,3,Standard,614.6,22.80214523254044,0.0,No,42.2,110.17209563183977,Low Spent Small Value Payments,337.53666171172796,Standard
0x1731,CUS_0x4d43,April,Reijik,48,013-39-0742,Entrepreneur,20787.69,1732.3075,8,6,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",22,12,1.13,3,Standard,614.6,37.06719824335469,18.1,No,42.2,89.87484896281485,Low Spent Large Value Payments,337.83390838075286,Standard
0x1732,CUS_0x4d43,May,Reijik,48,013-39-0742,Entrepreneur,20787.69,1732.3075,8,6,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",22,14,-2.87,3,Standard,614.6,29.339029437569323,18.2,No,42.2,155.4609440434731,Low Spent Small Value Payments,292.24781330009466,Standard
0x1733,CUS_0x4d43,June,Reijik,48,013-39-0742,Entrepreneur,20787.69,1999.3075,8,6,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",22,14,1.13,3,Unknown,614.6,30.4424252235854,0.0,No,42.2,28.63736093576957,High Spent Large Value Payments,369.07139640779815,Standard
0x1734,CUS_0x4d43,July,Reijik,48,013-39-0742,Entrepreneur,20787.69,1999.3075,8,6,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",23,14,1.13,3,Standard,614.6,26.11024341981501,0.0,No,42.2,258.21517380152807,Low Spent Small Value Payments,189.4935835420397,Standard
0x1735,CUS_0x4d43,August,Reijik,48,,Entrepreneur,20787.69,1999.3075,8,1,14,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",22,14,8.129999999999999,3,Unknown,614.6,35.344187616472155,18.4,No,42.2,21.745531229318935,High Spent Large Value Payments,375.96322611424887,Standard
0x173a,CUS_0xb95f,January,Ashleyk,30,467-13-1148,Writer,34290.12,2697.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",52,10,17.96,9,Standard,2686.81,39.28029558815228,13.7,Unknown,185.1,248.06995733765265,Low Spent Large Value Payments,106.56906008284685,Poor
0x173c,CUS_0xb95f,March,Ashleyk,30,467-13-1148,Writer,34290.12,2697.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",52,6,12.96,9,Unknown,2686.81,29.01885042597808,0.0,Yes,185.1,60.58953609088056,High Spent Medium Value Payments,274.0494813296189,Standard
0x173d,CUS_0xb95f,April,Ashleyk,30,467-13-1148,Writer,34290.12,2857.51,9,8,25,1,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",52,7,13.96,9,Standard,2686.81,36.16398913486826,13.9,Unknown,185.1,99.47477403683122,Low Spent Large Value Payments,255.16424338366824,Poor
0x173e,CUS_0xb95f,May,Ashleyk,30,467-13-1148,Unknown,34290.12,2697.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",52,12,13.96,9,Unknown,2686.81,33.841866041473175,14.0,Yes,185.1,330.071842181316,Low Spent Small Value Payments,44.56717523918351,Poor
0x173f,CUS_0xb95f,June,Ashleyk,30,467-13-1148,Writer,34290.12,2697.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",52,12,13.96,9,Unknown,2686.81,24.222554856393263,14.1,Yes,185.1,108.94691107774382,High Spent Medium Value Payments,225.6921063427557,Poor
0x1740,CUS_0xb95f,July,Ashleyk,30,467-13-1148,Writer,34290.12,2697.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",52,12,13.96,13,Standard,2686.81,35.11893274172206,14.2,Yes,185.1,224.09320407033417,Unknown,150.5458133501653,Standard
0x1741,CUS_0xb95f,August,Ashleyk,30,467-13-1148,Writer,34290.12,2857.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",52,9,13.96,13,Unknown,2686.81,36.82064895309465,14.2,Yes,185.1,94.91721648288956,High Spent Small Value Payments,249.72180093760983,Poor
